year,week_end_date,geography,age_group,sex,observed,expected,excess
2024,2024-10-27,Wales,50-54,female,1,1,0
2024,2024-10-27,Wales,50-54,male,1,1,0
2024,2024-10-27,Wales,50-54,people,2,2,0
2024,2024-10-27,Wales,55-59,female,2,1,1
2024,2024-10-27,Wales,55-59,male,2,2,0
2024,2024-10-27,Wales,55-59,people,4,3,1
2024,2024-10-27,Wales,60-64,female,2,2,-0
2024,2024-10-27,Wales,60-64,male,2,2,-0
2024,2024-10-27,Wales,60-64,people,4,5,-1
2024,2024-10-27,Wales,65-69,female,3,3,-0
2024,2024-10-27,Wales,65-69,male,3,4,-1
2024,2024-10-27,Wales,65-69,people,6,7,-1
2024,2024-10-27,Wales,70-74,female,5,5,-0
2024,2024-10-27,Wales,70-74,male,6,6,0
2024,2024-10-27,Wales,70-74,people,11,11,0
2024,2024-10-27,Wales,75-79,female,8,8,-0
2024,2024-10-27,Wales,75-79,male,9,9,0
2024,2024-10-27,Wales,75-79,people,17,17,-0
2024,2024-10-27,Wales,80-84,female,12,13,-1
2024,2024-10-27,Wales,80-84,male,13,13,-0
2024,2024-10-27,Wales,80-84,people,25,26,-1
2024,2024-10-27,Wales,85-89,female,12,13,-1
2024,2024-10-27,Wales,85-89,male,14,14,0
2024,2024-10-27,Wales,85-89,people,26,26,-0
2024,2024-10-27,Wales,90+,female,18,17,1
2024,2024-10-27,Wales,90+,male,18,18,0
2024,2024-10-27,Wales,90+,people,36,34,2
2024,2024-10-27,Wales,All ages,female,66,66,-0
2024,2024-10-27,Wales,All ages,male,71,70,1
2024,2024-10-27,Wales,All ages,people,137,136,1
2024,2024-11-03,England,0-29,female,16,16,-0
2024,2024-11-03,England,0-29,male,15,17,-2
2024,2024-11-03,England,0-29,people,31,33,-2
2024,2024-11-03,England,30-44,female,16,16,0
2024,2024-11-03,England,30-44,male,16,17,-1
2024,2024-11-03,England,30-44,people,32,33,-1
2024,2024-11-03,England,45-49,female,10,11,-1
2024,2024-11-03,England,45-49,male,11,11,-0
2024,2024-11-03,England,45-49,people,21,22,-1
2024,2024-11-03,England,50-54,female,18,18,0
2024,2024-11-03,England,50-54,male,17,19,-2
2024,2024-11-03,England,50-54,people,35,37,-2
2024,2024-11-03,England,55-59,female,29,29,0
2024,2024-11-03,England,55-59,male,29,30,-1
2024,2024-11-03,England,55-59,people,58,59,-1
2024,2024-11-03,England,60-64,female,41,43,-2
2024,2024-11-03,England,60-64,male,43,45,-2
2024,2024-11-03,England,60-64,people,84,88,-4
2024,2024-11-03,England,65-69,female,58,65,-7
2024,2024-11-03,England,65-69,male,63,69,-6
2024,2024-11-03,England,65-69,people,121,134,-13
2024,2024-11-03,England,70-74,female,103,103,0
2024,2024-11-03,England,70-74,male,100,109,-9
2024,2024-11-03,England,70-74,people,203,211,-8
2024,2024-11-03,England,75-79,female,161,164,-3
2024,2024-11-03,England,75-79,male,161,173,-12
2024,2024-11-03,England,75-79,people,322,337,-15
2024,2024-11-03,England,80-84,female,217,245,-28
2024,2024-11-03,England,80-84,male,261,260,1
2024,2024-11-03,England,80-84,people,478,505,-27
2024,2024-11-03,England,85-89,female,226,246,-20
2024,2024-11-03,England,85-89,male,236,261,-25
2024,2024-11-03,England,85-89,people,462,507,-45
2024,2024-11-03,England,90+,female,333,322,11
2024,2024-11-03,England,90+,male,313,341,-28
2024,2024-11-03,England,90+,people,646,663,-17
2024,2024-11-03,England,All ages,female,1228,1275,-47
2024,2024-11-03,England,All ages,male,1265,1349,-84
2024,2024-11-03,England,All ages,people,2493,2625,-132
2024,2024-11-03,England and Wales,0-29,female,17,17,0
2024,2024-11-03,England and Wales,0-29,male,16,18,-2
2024,2024-11-03,England and Wales,0-29,people,33,35,-2
2024,2024-11-03,England and Wales,30-44,female,17,17,0
2024,2024-11-03,England and Wales,30-44,male,17,18,-1
2024,2024-11-03,England and Wales,30-44,people,34,35,-1
2024,2024-11-03,England and Wales,45-49,female,11,11,-0
2024,2024-11-03,England and Wales,45-49,male,12,12,-0
2024,2024-11-03,England and Wales,45-49,people,23,24,-1
2024,2024-11-03,England and Wales,50-54,female,19,19,0
2024,2024-11-03,England and Wales,50-54,male,18,20,-2
2024,2024-11-03,England and Wales,50-54,people,37,39,-2
2024,2024-11-03,England and Wales,55-59,female,30,30,-0
2024,2024-11-03,England and Wales,55-59,male,31,32,-1
2024,2024-11-03,England and Wales,55-59,people,61,62,-1
2024,2024-11-03,England and Wales,60-64,female,43,45,-2
2024,2024-11-03,England and Wales,60-64,male,45,48,-3
2024,2024-11-03,England and Wales,60-64,people,88,93,-5
2024,2024-11-03,England and Wales,65-69,female,61,69,-8
2024,2024-11-03,England and Wales,65-69,male,66,73,-7
2024,2024-11-03,England and Wales,65-69,people,127,141,-14
2024,2024-11-03,England and Wales,70-74,female,108,108,-0
2024,2024-11-03,England and Wales,70-74,male,105,114,-9
2024,2024-11-03,England and Wales,70-74,people,213,223,-10
2024,2024-11-03,England and Wales,75-79,female,169,172,-3
2024,2024-11-03,England and Wales,75-79,male,170,182,-12
2024,2024-11-03,England and Wales,75-79,people,339,354,-15
2024,2024-11-03,England and Wales,80-84,female,230,258,-28
2024,2024-11-03,England and Wales,80-84,male,275,273,2
2024,2024-11-03,England and Wales,80-84,people,505,532,-27
2024,2024-11-03,England and Wales,85-89,female,239,260,-21
2024,2024-11-03,England and Wales,85-89,male,249,275,-26
2024,2024-11-03,England and Wales,85-89,people,488,534,-46
2024,2024-11-03,England and Wales,90+,female,349,339,10
2024,2024-11-03,England and Wales,90+,male,330,359,-29
2024,2024-11-03,England and Wales,90+,people,679,698,-19
2024,2024-11-03,England and Wales,All ages,female,1293,1343,-50
2024,2024-11-03,England and Wales,All ages,male,1334,1421,-87
2024,2024-11-03,England and Wales,All ages,people,2627,2764,-137
2024,2024-11-03,Wales,0-29,female,1,1,0
2024,2024-11-03,Wales,0-29,male,1,1,0
2024,2024-11-03,Wales,0-29,people,2,2,0
2024,2024-11-03,Wales,30-44,female,1,1,0
2024,2024-11-03,Wales,30-44,male,1,1,0
2024,2024-11-03,Wales,30-44,people,2,2,0
2024,2024-11-03,Wales,45-49,female,1,1,0
2024,2024-11-03,Wales,45-49,male,1,1,0
2024,2024-11-03,Wales,45-49,people,2,1,1
2024,2024-11-03,Wales,50-54,female,1,1,0
2024,2024-11-03,Wales,50-54,male,1,1,-0
2024,2024-11-03,Wales,50-54,people,2,2,0
2024,2024-11-03,Wales,55-59,female,1,2,-1
2024,2024-11-03,Wales,55-59,male,2,2,0
2024,2024-11-03,Wales,55-59,people,3,3,-0
2024,2024-11-03,Wales,60-64,female,2,2,-0
2024,2024-11-03,Wales,60-64,male,2,2,-0
2024,2024-11-03,Wales,60-64,people,4,5,-1
2024,2024-11-03,Wales,65-69,female,3,3,-0
2024,2024-11-03,Wales,65-69,male,3,4,-1
2024,2024-11-03,Wales,65-69,people,6,7,-1
2024,2024-11-03,Wales,70-74,female,5,5,-0
2024,2024-11-03,Wales,70-74,male,5,6,-1
2024,2024-11-03,Wales,70-74,people,10,11,-1
2024,2024-11-03,Wales,75-79,female,8,9,-1
2024,2024-11-03,Wales,75-79,male,9,9,-0
2024,2024-11-03,Wales,75-79,people,17,18,-1
2024,2024-11-03,Wales,80-84,female,13,13,-0
2024,2024-11-03,Wales,80-84,male,14,14,0
2024,2024-11-03,Wales,80-84,people,27,27,0
2024,2024-11-03,Wales,85-89,female,13,13,-0
2024,2024-11-03,Wales,85-89,male,13,14,-1
2024,2024-11-03,Wales,85-89,people,26,27,-1
2024,2024-11-03,Wales,90+,female,16,17,-1
2024,2024-11-03,Wales,90+,male,17,18,-1
2024,2024-11-03,Wales,90+,people,33,35,-2
2024,2024-11-03,Wales,All ages,female,65,68,-3
2024,2024-11-03,Wales,All ages,male,69,72,-3
2024,2024-11-03,Wales,All ages,people,134,139,-5
2024,2024-11-10,England,0-29,female,19,18,1
2024,2024-11-10,England,0-29,male,18,19,-1
2024,2024-11-10,England,0-29,people,37,37,0
2024,2024-11-10,England,30-44,female,17,18,-1
2024,2024-11-10,England,30-44,male,19,19,0
2024,2024-11-10,England,30-44,people,36,36,-0
2024,2024-11-10,England,45-49,female,12,12,0
2024,2024-11-10,England,45-49,male,13,13,0
2024,2024-11-10,England,45-49,people,25,25,0
2024,2024-11-10,England,50-54,female,21,20,1
2024,2024-11-10,England,50-54,male,19,21,-2
2024,2024-11-10,England,50-54,people,40,41,-1
2024,2024-11-10,England,55-59,female,31,31,-0
2024,2024-11-10,England,55-59,male,36,33,3
2024,2024-11-10,England,55-59,people,67,65,2
2024,2024-11-10,England,60-64,female,47,47,-0
2024,2024-11-10,England,60-64,male,45,50,-5
2024,2024-11-10,England,60-64,people,92,97,-5
2024,2024-11-10,England,65-69,female,73,72,1
2024,2024-11-10,England,65-69,male,77,76,1
2024,2024-11-10,England,65-69,people,150,148,2
2024,2024-11-10,England,70-74,female,118,114,4
2024,2024-11-10,England,70-74,male,124,121,3
2024,2024-11-10,England,70-74,people,242,235,7
2024,2024-11-10,England,75-79,female,187,182,5
2024,2024-11-10,England,75-79,male,196,192,4
2024,2024-11-10,England,75-79,people,383,374,9
2024,2024-11-10,England,80-84,female,274,273,1
2024,2024-11-10,England,80-84,male,276,288,-12
2024,2024-11-10,England,80-84,people,550,561,-11
2024,2024-11-10,England,85-89,female,277,274,3
2024,2024-11-10,England,85-89,male,286,290,-4
2024,2024-11-10,England,85-89,people,563,563,-0
2024,2024-11-10,England,90+,female,367,358,9
2024,2024-11-10,England,90+,male,378,379,-1
2024,2024-11-10,England,90+,people,745,736,9
2024,2024-11-10,England,All ages,female,1443,1416,27
2024,2024-11-10,England,All ages,male,1487,1498,-11
2024,2024-11-10,England,All ages,people,2930,2915,15
2024,2024-11-10,England and Wales,0-29,female,20,19,1
2024,2024-11-10,England and Wales,0-29,male,19,20,-1
2024,2024-11-10,England and Wales,0-29,people,39,39,0
2024,2024-11-10,England and Wales,30-44,female,18,19,-1
2024,2024-11-10,England and Wales,30-44,male,20,20,0
2024,2024-11-10,England and Wales,30-44,people,38,38,-0
2024,2024-11-10,England and Wales,45-49,female,13,13,0
2024,2024-11-10,England and Wales,45-49,male,14,13,1
2024,2024-11-10,England and Wales,45-49,people,27,26,1
2024,2024-11-10,England and Wales,50-54,female,22,21,1
2024,2024-11-10,England and Wales,50-54,male,20,22,-2
2024,2024-11-10,England and Wales,50-54,people,42,43,-1
2024,2024-11-10,England and Wales,55-59,female,33,33,-0
2024,2024-11-10,England and Wales,55-59,male,38,35,3
2024,2024-11-10,England and Wales,55-59,people,71,68,3
2024,2024-11-10,England and Wales,60-64,female,49,50,-1
2024,2024-11-10,England and Wales,60-64,male,48,53,-5
2024,2024-11-10,England and Wales,60-64,people,97,102,-5
2024,2024-11-10,England and Wales,65-69,female,77,76,1
2024,2024-11-10,England and Wales,65-69,male,81,80,1
2024,2024-11-10,England and Wales,65-69,people,158,156,2
2024,2024-11-10,England and Wales,70-74,female,123,120,3
2024,2024-11-10,England and Wales,70-74,male,130,127,3
2024,2024-11-10,England and Wales,70-74,people,253,247,6
2024,2024-11-10,England and Wales,75-79,female,196,191,5
2024,2024-11-10,England and Wales,75-79,male,206,202,4
2024,2024-11-10,England and Wales,75-79,people,402,394,8
2024,2024-11-10,England and Wales,80-84,female,287,287,-0
2024,2024-11-10,England and Wales,80-84,male,293,304,-11
2024,2024-11-10,England and Wales,80-84,people,580,591,-11
2024,2024-11-10,England and Wales,85-89,female,289,288,1
2024,2024-11-10,England and Wales,85-89,male,300,305,-5
2024,2024-11-10,England and Wales,85-89,people,589,593,-4
2024,2024-11-10,England and Wales,90+,female,385,377,8
2024,2024-11-10,England and Wales,90+,male,399,399,0
2024,2024-11-10,England and Wales,90+,people,784,775,9
2024,2024-11-10,England and Wales,All ages,female,1512,1492,20
2024,2024-11-10,England and Wales,All ages,male,1568,1578,-10
2024,2024-11-10,England and Wales,All ages,people,3080,3070,10
2024,2024-11-10,Wales,0-29,female,1,1,0
2024,2024-11-10,Wales,0-29,male,1,1,-0
2024,2024-11-10,Wales,0-29,people,2,2,0
2024,2024-11-10,Wales,30-44,female,1,1,0
2024,2024-11-10,Wales,30-44,male,1,1,0
2024,2024-11-10,Wales,30-44,people,2,2,0
2024,2024-11-10,Wales,45-49,female,1,1,0
2024,2024-11-10,Wales,45-49,male,1,1,0
2024,2024-11-10,Wales,45-49,people,2,1,1
2024,2024-11-10,Wales,50-54,female,1,1,-0
2024,2024-11-10,Wales,50-54,male,1,1,-0
2024,2024-11-10,Wales,50-54,people,2,2,-0
2024,2024-11-10,Wales,55-59,female,2,2,0
2024,2024-11-10,Wales,55-59,male,2,2,0
2024,2024-11-10,Wales,55-59,people,4,3,1
2024,2024-11-10,Wales,60-64,female,2,3,-1
2024,2024-11-10,Wales,60-64,male,3,3,0
2024,2024-11-10,Wales,60-64,people,5,5,-0
2024,2024-11-10,Wales,65-69,female,4,4,0
2024,2024-11-10,Wales,65-69,male,4,4,-0
2024,2024-11-10,Wales,65-69,people,8,8,0
2024,2024-11-10,Wales,70-74,female,5,6,-1
2024,2024-11-10,Wales,70-74,male,6,6,-0
2024,2024-11-10,Wales,70-74,people,11,12,-1
2024,2024-11-10,Wales,75-79,female,9,10,-1
2024,2024-11-10,Wales,75-79,male,10,10,-0
2024,2024-11-10,Wales,75-79,people,19,20,-1
2024,2024-11-10,Wales,80-84,female,13,14,-1
2024,2024-11-10,Wales,80-84,male,17,15,2
2024,2024-11-10,Wales,80-84,people,30,30,0
2024,2024-11-10,Wales,85-89,female,12,15,-3
2024,2024-11-10,Wales,85-89,male,14,15,-1
2024,2024-11-10,Wales,85-89,people,26,30,-4
2024,2024-11-10,Wales,90+,female,18,19,-1
2024,2024-11-10,Wales,90+,male,21,20,1
2024,2024-11-10,Wales,90+,people,39,39,-0
2024,2024-11-10,Wales,All ages,female,69,75,-6
2024,2024-11-10,Wales,All ages,male,81,80,1
2024,2024-11-10,Wales,All ages,people,150,155,-5
2024,2024-11-17,England,0-29,female,19,19,0
2024,2024-11-17,England,0-29,male,19,20,-1
2024,2024-11-17,England,0-29,people,38,38,-0
2024,2024-11-17,England,30-44,female,18,18,-0
2024,2024-11-17,England,30-44,male,19,20,-1
2024,2024-11-17,England,30-44,people,37,38,-1
2024,2024-11-17,England,45-49,female,13,13,0
2024,2024-11-17,England,45-49,male,13,13,-0
2024,2024-11-17,England,45-49,people,26,26,-0
2024,2024-11-17,England,50-54,female,20,21,-1
2024,2024-11-17,England,50-54,male,22,22,-0
2024,2024-11-17,England,50-54,people,42,43,-1
2024,2024-11-17,England,55-59,female,32,33,-1
2024,2024-11-17,England,55-59,male,35,35,-0
2024,2024-11-17,England,55-59,people,67,69,-2
2024,2024-11-17,England,60-64,female,48,50,-2
2024,2024-11-17,England,60-64,male,50,53,-3
2024,2024-11-17,England,60-64,people,98,103,-5
2024,2024-11-17,England,65-69,female,82,76,6
2024,2024-11-17,England,65-69,male,77,81,-4
2024,2024-11-17,England,65-69,people,159,157,2
2024,2024-11-17,England,70-74,female,118,119,-1
2024,2024-11-17,England,70-74,male,133,126,7
2024,2024-11-17,England,70-74,people,251,244,7
2024,2024-11-17,England,75-79,female,191,189,2
2024,2024-11-17,England,75-79,male,217,200,17
2024,2024-11-17,England,75-79,people,408,389,19
2024,2024-11-17,England,80-84,female,309,284,25
2024,2024-11-17,England,80-84,male,290,300,-10
2024,2024-11-17,England,80-84,people,599,584,15
2024,2024-11-17,England,85-89,female,279,285,-6
2024,2024-11-17,England,85-89,male,317,301,16
2024,2024-11-17,England,85-89,people,596,586,10
2024,2024-11-17,England,90+,female,374,372,2
2024,2024-11-17,England,90+,male,383,394,-11
2024,2024-11-17,England,90+,people,757,766,-9
2024,2024-11-17,England,All ages,female,1503,1474,29
2024,2024-11-17,England,All ages,male,1575,1559,16
2024,2024-11-17,England,All ages,people,3078,3033,45
2024,2024-11-17,England and Wales,0-29,female,20,20,0
2024,2024-11-17,England and Wales,0-29,male,20,21,-1
2024,2024-11-17,England and Wales,0-29,people,40,40,-0
2024,2024-11-17,England and Wales,30-44,female,19,19,-0
2024,2024-11-17,England and Wales,30-44,male,20,21,-1
2024,2024-11-17,England and Wales,30-44,people,39,40,-1
2024,2024-11-17,England and Wales,45-49,female,14,13,1
2024,2024-11-17,England and Wales,45-49,male,14,14,-0
2024,2024-11-17,England and Wales,45-49,people,28,27,1
2024,2024-11-17,England and Wales,50-54,female,21,22,-1
2024,2024-11-17,England and Wales,50-54,male,23,23,-0
2024,2024-11-17,England and Wales,50-54,people,44,45,-1
2024,2024-11-17,England and Wales,55-59,female,34,35,-1
2024,2024-11-17,England and Wales,55-59,male,37,37,-0
2024,2024-11-17,England and Wales,55-59,people,71,72,-1
2024,2024-11-17,England and Wales,60-64,female,50,53,-3
2024,2024-11-17,England and Wales,60-64,male,53,56,-3
2024,2024-11-17,England and Wales,60-64,people,103,109,-6
2024,2024-11-17,England and Wales,65-69,female,86,80,6
2024,2024-11-17,England and Wales,65-69,male,81,85,-4
2024,2024-11-17,England and Wales,65-69,people,167,165,2
2024,2024-11-17,England and Wales,70-74,female,124,125,-1
2024,2024-11-17,England and Wales,70-74,male,139,132,7
2024,2024-11-17,England and Wales,70-74,people,263,257,6
2024,2024-11-17,England and Wales,75-79,female,201,199,2
2024,2024-11-17,England and Wales,75-79,male,228,211,17
2024,2024-11-17,England and Wales,75-79,people,429,410,19
2024,2024-11-17,England and Wales,80-84,female,324,299,25
2024,2024-11-17,England and Wales,80-84,male,304,316,-12
2024,2024-11-17,England and Wales,80-84,people,628,615,13
2024,2024-11-17,England and Wales,85-89,female,293,300,-7
2024,2024-11-17,England and Wales,85-89,male,332,317,15
2024,2024-11-17,England and Wales,85-89,people,625,617,8
2024,2024-11-17,England and Wales,90+,female,393,392,1
2024,2024-11-17,England and Wales,90+,male,404,415,-11
2024,2024-11-17,England and Wales,90+,people,797,807,-10
2024,2024-11-17,England and Wales,All ages,female,1579,1552,27
2024,2024-11-17,England and Wales,All ages,male,1655,1642,13
2024,2024-11-17,England and Wales,All ages,people,3234,3194,40
2024,2024-11-17,Wales,0-29,female,1,1,0
2024,2024-11-17,Wales,0-29,male,1,1,-0
2024,2024-11-17,Wales,0-29,people,2,2,-0
2024,2024-11-17,Wales,30-44,female,1,1,0
2024,2024-11-17,Wales,30-44,male,1,1,-0
2024,2024-11-17,Wales,30-44,people,2,2,-0
2024,2024-11-17,Wales,45-49,female,1,1,0
2024,2024-11-17,Wales,45-49,male,1,1,0
2024,2024-11-17,Wales,45-49,people,2,1,1
2024,2024-11-17,Wales,50-54,female,1,1,-0
2024,2024-11-17,Wales,50-54,male,1,1,-0
2024,2024-11-17,Wales,50-54,people,2,2,-0
2024,2024-11-17,Wales,55-59,female,2,2,0
2024,2024-11-17,Wales,55-59,male,2,2,0
2024,2024-11-17,Wales,55-59,people,4,4,0
2024,2024-11-17,Wales,60-64,female,2,3,-1
2024,2024-11-17,Wales,60-64,male,3,3,0
2024,2024-11-17,Wales,60-64,people,5,5,-0
2024,2024-11-17,Wales,65-69,female,4,4,-0
2024,2024-11-17,Wales,65-69,male,4,4,-0
2024,2024-11-17,Wales,65-69,people,8,8,-0
2024,2024-11-17,Wales,70-74,female,6,6,-0
2024,2024-11-17,Wales,70-74,male,6,7,-1
2024,2024-11-17,Wales,70-74,people,12,13,-1
2024,2024-11-17,Wales,75-79,female,10,10,-0
2024,2024-11-17,Wales,75-79,male,11,11,0
2024,2024-11-17,Wales,75-79,people,21,21,0
2024,2024-11-17,Wales,80-84,female,15,15,-0
2024,2024-11-17,Wales,80-84,male,14,16,-2
2024,2024-11-17,Wales,80-84,people,29,31,-2
2024,2024-11-17,Wales,85-89,female,14,15,-1
2024,2024-11-17,Wales,85-89,male,15,16,-1
2024,2024-11-17,Wales,85-89,people,29,31,-2
2024,2024-11-17,Wales,90+,female,19,20,-1
2024,2024-11-17,Wales,90+,male,21,21,0
2024,2024-11-17,Wales,90+,people,40,41,-1
2024,2024-11-17,Wales,All ages,female,76,78,-2
2024,2024-11-17,Wales,All ages,male,80,83,-3
2024,2024-11-17,Wales,All ages,people,156,161,-5
2024,2024-11-24,England,0-29,female,20,19,1
2024,2024-11-24,England,0-29,male,21,20,1
2024,2024-11-24,England,0-29,people,41,39,2
2024,2024-11-24,England,30-44,female,19,19,0
2024,2024-11-24,England,30-44,male,21,20,1
2024,2024-11-24,England,30-44,people,40,39,1
2024,2024-11-24,England,45-49,female,12,13,-1
2024,2024-11-24,England,45-49,male,14,14,0
2024,2024-11-24,England,45-49,people,26,26,-0
2024,2024-11-24,England,50-54,female,20,21,-1
2024,2024-11-24,England,50-54,male,21,22,-1
2024,2024-11-24,England,50-54,people,41,43,-2
2024,2024-11-24,England,55-59,female,32,34,-2
2024,2024-11-24,England,55-59,male,36,36,0
2024,2024-11-24,England,55-59,people,68,69,-1
2024,2024-11-24,England,60-64,female,50,51,-1
2024,2024-11-24,England,60-64,male,55,54,1
2024,2024-11-24,England,60-64,people,105,104,1
2024,2024-11-24,England,65-69,female,76,77,-1
2024,2024-11-24,England,65-69,male,81,82,-1
2024,2024-11-24,England,65-69,people,157,159,-2
2024,2024-11-24,England,70-74,female,113,122,-9
2024,2024-11-24,England,70-74,male,137,129,8
2024,2024-11-24,England,70-74,people,250,250,-0
2024,2024-11-24,England,75-79,female,184,194,-10
2024,2024-11-24,England,75-79,male,210,205,5
2024,2024-11-24,England,75-79,people,394,399,-5
2024,2024-11-24,England,80-84,female,287,291,-4
2024,2024-11-24,England,80-84,male,312,308,4
2024,2024-11-24,England,80-84,people,599,599,0
2024,2024-11-24,England,85-89,female,272,292,-20
2024,2024-11-24,England,85-89,male,296,309,-13
2024,2024-11-24,England,85-89,people,568,601,-33
2024,2024-11-24,England,90+,female,413,382,31
2024,2024-11-24,England,90+,male,380,404,-24
2024,2024-11-24,England,90+,people,793,786,7
2024,2024-11-24,England,All ages,female,1498,1512,-14
2024,2024-11-24,England,All ages,male,1584,1600,-16
2024,2024-11-24,England,All ages,people,3082,3112,-30
2024,2024-11-24,England and Wales,0-29,female,21,20,1
2024,2024-11-24,England and Wales,0-29,male,22,21,1
2024,2024-11-24,England and Wales,0-29,people,43,41,2
2024,2024-11-24,England and Wales,30-44,female,20,20,0
2024,2024-11-24,England and Wales,30-44,male,22,21,1
2024,2024-11-24,England and Wales,30-44,people,42,41,1
2024,2024-11-24,England and Wales,45-49,female,13,14,-1
2024,2024-11-24,England and Wales,45-49,male,15,14,1
2024,2024-11-24,England and Wales,45-49,people,28,28,0
2024,2024-11-24,England and Wales,50-54,female,21,22,-1
2024,2024-11-24,England and Wales,50-54,male,22,24,-2
2024,2024-11-24,England and Wales,50-54,people,43,46,-3
2024,2024-11-24,England and Wales,55-59,female,34,36,-2
2024,2024-11-24,England and Wales,55-59,male,38,38,0
2024,2024-11-24,England and Wales,55-59,people,72,73,-1
2024,2024-11-24,England and Wales,60-64,female,53,53,-0
2024,2024-11-24,England and Wales,60-64,male,58,56,2
2024,2024-11-24,England and Wales,60-64,people,111,110,1
2024,2024-11-24,England and Wales,65-69,female,80,81,-1
2024,2024-11-24,England and Wales,65-69,male,86,86,0
2024,2024-11-24,England and Wales,65-69,people,166,167,-1
2024,2024-11-24,England and Wales,70-74,female,120,128,-8
2024,2024-11-24,England and Wales,70-74,male,144,136,8
2024,2024-11-24,England and Wales,70-74,people,264,264,0
2024,2024-11-24,England and Wales,75-79,female,194,204,-10
2024,2024-11-24,England and Wales,75-79,male,221,216,5
2024,2024-11-24,England and Wales,75-79,people,415,420,-5
2024,2024-11-24,England and Wales,80-84,female,302,306,-4
2024,2024-11-24,England and Wales,80-84,male,328,324,4
2024,2024-11-24,England and Wales,80-84,people,630,631,-1
2024,2024-11-24,England and Wales,85-89,female,287,308,-21
2024,2024-11-24,England and Wales,85-89,male,312,326,-14
2024,2024-11-24,England and Wales,85-89,people,599,633,-34
2024,2024-11-24,England and Wales,90+,female,432,402,30
2024,2024-11-24,England and Wales,90+,male,400,426,-26
2024,2024-11-24,England and Wales,90+,people,832,828,4
2024,2024-11-24,England and Wales,All ages,female,1577,1592,-15
2024,2024-11-24,England and Wales,All ages,male,1668,1685,-17
2024,2024-11-24,England and Wales,All ages,people,3245,3277,-32
2024,2024-11-24,Wales,0-29,female,1,1,-0
2024,2024-11-24,Wales,0-29,male,1,1,-0
2024,2024-11-24,Wales,0-29,people,2,2,-0
2024,2024-11-24,Wales,30-44,female,1,1,-0
2024,2024-11-24,Wales,30-44,male,1,1,-0
2024,2024-11-24,Wales,30-44,people,2,2,-0
2024,2024-11-24,Wales,45-49,female,1,1,0
2024,2024-11-24,Wales,45-49,male,1,1,0
2024,2024-11-24,Wales,45-49,people,2,1,1
2024,2024-11-24,Wales,50-54,female,1,1,-0
2024,2024-11-24,Wales,50-54,male,1,1,-0
2024,2024-11-24,Wales,50-54,people,2,2,-0
2024,2024-11-24,Wales,55-59,female,2,2,0
2024,2024-11-24,Wales,55-59,male,2,2,0
2024,2024-11-24,Wales,55-59,people,4,4,0
2024,2024-11-24,Wales,60-64,female,3,3,0
2024,2024-11-24,Wales,60-64,male,3,3,0
2024,2024-11-24,Wales,60-64,people,6,6,0
2024,2024-11-24,Wales,65-69,female,4,4,-0
2024,2024-11-24,Wales,65-69,male,5,4,1
2024,2024-11-24,Wales,65-69,people,9,8,1
2024,2024-11-24,Wales,70-74,female,7,6,1
2024,2024-11-24,Wales,70-74,male,7,7,0
2024,2024-11-24,Wales,70-74,people,14,13,1
2024,2024-11-24,Wales,75-79,female,10,10,-0
2024,2024-11-24,Wales,75-79,male,11,11,0
2024,2024-11-24,Wales,75-79,people,21,21,-0
2024,2024-11-24,Wales,80-84,female,15,15,-0
2024,2024-11-24,Wales,80-84,male,16,16,-0
2024,2024-11-24,Wales,80-84,people,31,32,-1
2024,2024-11-24,Wales,85-89,female,15,16,-1
2024,2024-11-24,Wales,85-89,male,16,16,-0
2024,2024-11-24,Wales,85-89,people,31,32,-1
2024,2024-11-24,Wales,90+,female,19,20,-1
2024,2024-11-24,Wales,90+,male,20,21,-1
2024,2024-11-24,Wales,90+,people,39,42,-3
2024,2024-11-24,Wales,All ages,female,79,80,-1
2024,2024-11-24,Wales,All ages,male,84,85,-1
2024,2024-11-24,Wales,All ages,people,163,165,-2
2024,2024-12-01,England,0-29,female,21,20,1
2024,2024-12-01,England,0-29,male,19,21,-2
2024,2024-12-01,England,0-29,people,40,41,-1
2024,2024-12-01,England,30-44,female,19,20,-1
2024,2024-12-01,England,30-44,male,21,21,0
2024,2024-12-01,England,30-44,people,40,41,-1
2024,2024-12-01,England,45-49,female,14,13,1
2024,2024-12-01,England,45-49,male,14,14,0
2024,2024-12-01,England,45-49,people,28,27,1
2024,2024-12-01,England,50-54,female,23,22,1
2024,2024-12-01,England,50-54,male,24,23,1
2024,2024-12-01,England,50-54,people,47,44,3
2024,2024-12-01,England,55-59,female,34,35,-1
2024,2024-12-01,England,55-59,male,36,36,-0
2024,2024-12-01,England,55-59,people,70,71,-1
2024,2024-12-01,England,60-64,female,51,52,-1
2024,2024-12-01,England,60-64,male,61,55,6
2024,2024-12-01,England,60-64,people,112,107,5
2024,2024-12-01,England,65-69,female,83,79,4
2024,2024-12-01,England,65-69,male,91,83,8
2024,2024-12-01,England,65-69,people,174,162,12
2024,2024-12-01,England,70-74,female,119,127,-8
2024,2024-12-01,England,70-74,male,132,135,-3
2024,2024-12-01,England,70-74,people,251,262,-11
2024,2024-12-01,England,75-79,female,208,203,5
2024,2024-12-01,England,75-79,male,184,214,-30
2024,2024-12-01,England,75-79,people,392,417,-25
2024,2024-12-01,England,80-84,female,309,304,5
2024,2024-12-01,England,80-84,male,308,322,-14
