year,week,week_label,week_start_date,week_end_date,geography,age_group,sex,deaths,population,age_coarse,weeknumber,timeindex,logpop,expected_deaths,excess_deaths
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,50-54,people,32,3667440,30-69,34,502,15,30,2
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,55-59,female,24,1870395,30-69,34,502,14,23,1
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,55-59,male,27,1797045,30-69,34,502,14,25,2
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,55-59,people,51,3667440,30-69,34,502,15,48,3
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,60-64,female,36,1870395,30-69,34,502,14,35,1
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,60-64,male,40,1797045,30-69,34,502,14,37,3
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,60-64,people,76,3667440,30-69,34,502,15,72,4
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,65-69,female,58,1558662,30-69,34,502,14,54,4
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,65-69,male,54,1497538,30-69,34,502,14,57,-3
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,65-69,people,112,3056200,30-69,34,502,15,110,2
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,70-74,female,84,1558662,70+,34,502,14,86,-2
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,70-74,male,90,1497538,70+,34,502,14,91,-1
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,70-74,people,174,3056200,70+,34,502,15,178,-4
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,75-79,female,143,1246929,70+,34,502,14,138,5
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,75-79,male,129,1198031,70+,34,502,14,146,-17
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,75-79,people,272,2444960,70+,34,502,15,283,-11
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,80-84,female,213,935197,70+,34,502,14,206,7
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,80-84,male,232,898523,70+,34,502,14,218,14
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,80-84,people,445,1833720,70+,34,502,14,425,20
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,85-89,female,194,467599,70+,34,502,13,207,-13
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,85-89,male,212,449261,70+,34,502,13,219,-7
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,85-89,people,406,916860,70+,34,502,14,427,-21
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,90+,female,277,311733,70+,34,502,13,271,6
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,90+,male,270,299507,70+,34,502,13,287,-17
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,90+,people,547,611240,70+,34,502,13,558,-11
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,All ages,female,1080,29770447,70+,34,502,17,1073,7
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,All ages,male,1106,28602973,70+,34,502,17,1135,-29
2024,34,2024-W34,2024-08-19,2024-08-25,England and Wales,All ages,people,2186,58373420,70+,34,502,18,2208,-22
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,0-29,female,15,10598902,70+,35,503,16,15,0
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,0-29,male,14,10183258,70+,35,503,16,15,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,0-29,people,29,20782160,70+,35,503,17,30,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,30-44,female,13,5611183,70+,35,503,16,14,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,30-44,male,14,5391137,70+,35,503,16,15,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,30-44,people,27,11002320,70+,35,503,16,30,-3
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,45-49,female,8,1870395,30-69,35,503,14,10,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,45-49,male,10,1797045,30-69,35,503,14,10,-0
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,45-49,people,18,3667440,30-69,35,503,15,20,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,50-54,female,16,1870395,30-69,35,503,14,16,0
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,50-54,male,15,1797045,30-69,35,503,14,17,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,50-54,people,31,3667440,30-69,35,503,15,32,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,55-59,female,23,1870395,30-69,35,503,14,25,-2
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,55-59,male,26,1797045,30-69,35,503,14,27,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,55-59,people,49,3667440,30-69,35,503,15,52,-3
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,60-64,female,35,1870395,30-69,35,503,14,38,-3
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,60-64,male,39,1797045,30-69,35,503,14,40,-1
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,60-64,people,74,3667440,30-69,35,503,15,78,-4
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,65-69,female,54,1558662,30-69,35,503,14,58,-4
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,65-69,male,57,1497538,30-69,35,503,14,61,-4
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,65-69,people,111,3056200,30-69,35,503,15,118,-7
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,70-74,female,84,1558662,70+,35,503,14,93,-9
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,70-74,male,83,1497538,70+,35,503,14,99,-16
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,70-74,people,167,3056200,70+,35,503,15,192,-25
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,75-79,female,144,1246929,70+,35,503,14,148,-4
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,75-79,male,140,1198031,70+,35,503,14,157,-17
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,75-79,people,284,2444960,70+,35,503,15,305,-21
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,80-84,female,209,935197,70+,35,503,14,223,-14
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,80-84,male,238,898523,70+,35,503,14,235,3
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,80-84,people,447,1833720,70+,35,503,14,458,-11
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,85-89,female,192,467599,70+,35,503,13,224,-32
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,85-89,male,216,449261,70+,35,503,13,236,-20
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,85-89,people,408,916860,70+,35,503,14,460,-52
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,90+,female,261,311733,70+,35,503,13,292,-31
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,90+,male,300,299507,70+,35,503,13,309,-9
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,90+,people,561,611240,70+,35,503,13,601,-40
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,All ages,female,1054,29770447,70+,35,503,17,1157,-103
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,All ages,male,1152,28602973,70+,35,503,17,1224,-72
2024,35,2024-W35,2024-08-26,2024-09-01,England and Wales,All ages,people,2206,58373420,70+,35,503,18,2380,-174
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,0-29,female,17,10598902,70+,36,504,16,17,0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,0-29,male,17,10183258,70+,36,504,16,18,-1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,0-29,people,34,20782160,70+,36,504,17,34,-0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,30-44,female,17,5611183,70+,36,504,16,17,0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,30-44,male,18,5391137,70+,36,504,16,18,0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,30-44,people,35,11002320,70+,36,504,16,34,1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,45-49,female,12,1870395,30-69,36,504,14,11,1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,45-49,male,13,1797045,30-69,36,504,14,12,1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,45-49,people,25,3667440,30-69,36,504,15,23,2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,50-54,female,19,1870395,30-69,36,504,14,18,1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,50-54,male,19,1797045,30-69,36,504,14,19,-0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,50-54,people,38,3667440,30-69,36,504,15,38,0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,55-59,female,31,1870395,30-69,36,504,14,29,2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,55-59,male,30,1797045,30-69,36,504,14,31,-1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,55-59,people,61,3667440,30-69,36,504,15,60,1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,60-64,female,46,1870395,30-69,36,504,14,44,2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,60-64,male,45,1797045,30-69,36,504,14,47,-2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,60-64,people,91,3667440,30-69,36,504,15,91,0
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,65-69,female,70,1558662,30-69,36,504,14,67,3
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,65-69,male,76,1497538,30-69,36,504,14,71,5
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,65-69,people,146,3056200,30-69,36,504,15,138,8
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,70-74,female,106,1558662,70+,36,504,14,107,-1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,70-74,male,115,1497538,70+,36,504,14,113,2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,70-74,people,221,3056200,70+,36,504,15,219,2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,75-79,female,167,1246929,70+,36,504,14,170,-3
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,75-79,male,170,1198031,70+,36,504,14,180,-10
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,75-79,people,337,2444960,70+,36,504,15,349,-12
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,80-84,female,254,935197,70+,36,504,14,255,-1
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,80-84,male,291,898523,70+,36,504,14,269,22
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,80-84,people,545,1833720,70+,36,504,14,524,21
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,85-89,female,272,467599,70+,36,504,13,256,16
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,85-89,male,269,449261,70+,36,504,13,271,-2
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,85-89,people,541,916860,70+,36,504,14,526,15
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,90+,female,325,311733,70+,36,504,13,334,-9
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,90+,male,380,299507,70+,36,504,13,354,26
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,90+,people,705,611240,70+,36,504,13,688,17
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,All ages,female,1336,29770447,70+,36,504,17,1323,13
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,All ages,male,1443,28602973,70+,36,504,17,1400,43
2024,36,2024-W36,2024-09-02,2024-09-08,England and Wales,All ages,people,2779,58373420,70+,36,504,18,2723,56
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,0-29,female,16,10598902,70+,37,505,16,17,-1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,0-29,male,18,10183258,70+,37,505,16,18,0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,0-29,people,34,20782160,70+,37,505,17,34,-0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,30-44,female,17,5611183,70+,37,505,16,17,0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,30-44,male,18,5391137,70+,37,505,16,18,0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,30-44,people,35,11002320,70+,37,505,16,34,1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,45-49,female,12,1870395,30-69,37,505,14,11,1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,45-49,male,12,1797045,30-69,37,505,14,12,0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,45-49,people,24,3667440,30-69,37,505,15,23,1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,50-54,female,19,1870395,30-69,37,505,14,18,1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,50-54,male,20,1797045,30-69,37,505,14,20,0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,50-54,people,39,3667440,30-69,37,505,15,38,1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,55-59,female,29,1870395,30-69,37,505,14,30,-1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,55-59,male,31,1797045,30-69,37,505,14,31,-0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,55-59,people,60,3667440,30-69,37,505,15,61,-1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,60-64,female,40,1870395,30-69,37,505,14,44,-4
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,60-64,male,45,1797045,30-69,37,505,14,47,-2
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,60-64,people,85,3667440,30-69,37,505,15,91,-6
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,65-69,female,67,1558662,30-69,37,505,14,67,-0
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,65-69,male,76,1497538,30-69,37,505,14,71,5
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,65-69,people,143,3056200,30-69,37,505,15,139,4
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,70-74,female,114,1558662,70+,37,505,14,107,7
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,70-74,male,112,1497538,70+,37,505,14,113,-1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,70-74,people,226,3056200,70+,37,505,15,220,6
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,75-79,female,161,1246929,70+,37,505,14,170,-9
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,75-79,male,205,1198031,70+,37,505,14,180,25
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,75-79,people,366,2444960,70+,37,505,15,350,16
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,80-84,female,253,935197,70+,37,505,14,255,-2
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,80-84,male,260,898523,70+,37,505,14,270,-10
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,80-84,people,513,1833720,70+,37,505,14,525,-12
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,85-89,female,264,467599,70+,37,505,13,256,8
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,85-89,male,275,449261,70+,37,505,13,271,4
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,85-89,people,539,916860,70+,37,505,14,528,11
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,90+,female,336,311733,70+,37,505,13,335,1
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,90+,male,335,299507,70+,37,505,13,354,-19
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,90+,people,671,611240,70+,37,505,13,690,-19
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,All ages,female,1328,29770447,70+,37,505,17,1326,2
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,All ages,male,1407,28602973,70+,37,505,17,1403,4
2024,37,2024-W37,2024-09-09,2024-09-15,England and Wales,All ages,people,2735,58373420,70+,37,505,18,2730,5
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,0-29,female,17,10598902,70+,38,506,16,17,-0
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,0-29,male,19,10183258,70+,38,506,16,18,1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,0-29,people,36,20782160,70+,38,506,17,35,1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,30-44,female,17,5611183,70+,38,506,16,17,0
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,30-44,male,15,5391137,70+,38,506,16,18,-3
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,30-44,people,32,11002320,70+,38,506,16,35,-3
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,45-49,female,12,1870395,30-69,38,506,14,11,1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,45-49,male,12,1797045,30-69,38,506,14,12,0
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,45-49,people,24,3667440,30-69,38,506,15,23,1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,50-54,female,18,1870395,30-69,38,506,14,18,-0
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,50-54,male,18,1797045,30-69,38,506,14,19,-1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,50-54,people,36,3667440,30-69,38,506,15,38,-2
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,55-59,female,31,1870395,30-69,38,506,14,29,2
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,55-59,male,33,1797045,30-69,38,506,14,31,2
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,55-59,people,64,3667440,30-69,38,506,15,60,4
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,60-64,female,37,1870395,30-69,38,506,14,44,-7
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,60-64,male,48,1797045,30-69,38,506,14,47,1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,60-64,people,85,3667440,30-69,38,506,15,91,-6
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,65-69,female,62,1558662,30-69,38,506,14,67,-5
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,65-69,male,71,1497538,30-69,38,506,14,71,0
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,65-69,people,133,3056200,30-69,38,506,15,138,-5
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,70-74,female,108,1558662,70+,38,506,14,109,-1
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,70-74,male,122,1497538,70+,38,506,14,115,7
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,70-74,people,230,3056200,70+,38,506,15,224,6
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,75-79,female,168,1246929,70+,38,506,14,173,-5
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,75-79,male,179,1198031,70+,38,506,14,184,-5
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,75-79,people,347,2444960,70+,38,506,15,357,-10
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,80-84,female,278,935197,70+,38,506,14,260,18
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,80-84,male,272,898523,70+,38,506,14,275,-3
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,80-84,people,550,1833720,70+,38,506,14,536,14
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,85-89,female,265,467599,70+,38,506,13,261,4
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,85-89,male,271,449261,70+,38,506,13,277,-6
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,85-89,people,536,916860,70+,38,506,14,538,-2
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,90+,female,346,311733,70+,38,506,13,342,4
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,90+,male,360,299507,70+,38,506,13,362,-2
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,90+,people,706,611240,70+,38,506,13,703,3
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,All ages,female,1359,29770447,70+,38,506,17,1353,6
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,All ages,male,1420,28602973,70+,38,506,17,1431,-11
2024,38,2024-W38,2024-09-16,2024-09-22,England and Wales,All ages,people,2779,58373420,70+,38,506,18,2784,-5
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,0-29,female,18,10598902,70+,39,507,16,17,1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,0-29,male,18,10183258,70+,39,507,16,18,0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,0-29,people,36,20782160,70+,39,507,17,35,1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,30-44,female,17,5611183,70+,39,507,16,17,0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,30-44,male,17,5391137,70+,39,507,16,18,-1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,30-44,people,34,11002320,70+,39,507,16,35,-1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,45-49,female,12,1870395,30-69,39,507,14,11,1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,45-49,male,12,1797045,30-69,39,507,14,12,0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,45-49,people,24,3667440,30-69,39,507,15,23,1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,50-54,female,17,1870395,30-69,39,507,14,18,-1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,50-54,male,18,1797045,30-69,39,507,14,20,-2
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,50-54,people,35,3667440,30-69,39,507,15,38,-3
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,55-59,female,29,1870395,30-69,39,507,14,30,-1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,55-59,male,32,1797045,30-69,39,507,14,31,1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,55-59,people,61,3667440,30-69,39,507,15,61,0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,60-64,female,45,1870395,30-69,39,507,14,44,1
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,60-64,male,44,1797045,30-69,39,507,14,47,-3
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,60-64,people,89,3667440,30-69,39,507,15,91,-2
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,65-69,female,72,1558662,30-69,39,507,14,67,5
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,65-69,male,71,1497538,30-69,39,507,14,71,-0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,65-69,people,143,3056200,30-69,39,507,15,139,4
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,70-74,female,104,1558662,70+,39,507,14,108,-4
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,70-74,male,118,1497538,70+,39,507,14,114,4
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,70-74,people,222,3056200,70+,39,507,15,222,-0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,75-79,female,174,1246929,70+,39,507,14,172,2
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,75-79,male,185,1198031,70+,39,507,14,182,3
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,75-79,people,359,2444960,70+,39,507,15,354,5
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,80-84,female,264,935197,70+,39,507,14,258,6
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,80-84,male,264,898523,70+,39,507,14,273,-9
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,80-84,people,528,1833720,70+,39,507,14,531,-3
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,85-89,female,259,467599,70+,39,507,13,259,-0
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,85-89,male,280,449261,70+,39,507,13,274,6
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,85-89,people,539,916860,70+,39,507,14,533,6
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,90+,female,352,311733,70+,39,507,13,339,13
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,90+,male,399,299507,70+,39,507,13,358,41
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,90+,people,751,611240,70+,39,507,13,697,54
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,All ages,female,1363,29770447,70+,39,507,17,1341,22
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,All ages,male,1458,28602973,70+,39,507,17,1419,39
2024,39,2024-W39,2024-09-23,2024-09-29,England and Wales,All ages,people,2821,58373420,70+,39,507,18,2760,61
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,0-29,female,16,10598902,70+,40,508,16,17,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,0-29,male,16,10183258,70+,40,508,16,18,-2
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,0-29,people,32,20782160,70+,40,508,17,35,-3
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,30-44,female,17,5611183,70+,40,508,16,17,0
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,30-44,male,17,5391137,70+,40,508,16,18,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,30-44,people,34,11002320,70+,40,508,16,35,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,45-49,female,12,1870395,30-69,40,508,14,11,1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,45-49,male,12,1797045,30-69,40,508,14,12,0
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,45-49,people,24,3667440,30-69,40,508,15,23,1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,50-54,female,18,1870395,30-69,40,508,14,19,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,50-54,male,19,1797045,30-69,40,508,14,20,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,50-54,people,37,3667440,30-69,40,508,15,38,-1
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,55-59,female,27,1870395,30-69,40,508,14,30,-3
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,55-59,male,29,1797045,30-69,40,508,14,31,-2
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,55-59,people,56,3667440,30-69,40,508,15,61,-5
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,60-64,female,45,1870395,30-69,40,508,14,45,0
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,60-64,male,45,1797045,30-69,40,508,14,47,-2
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,60-64,people,90,3667440,30-69,40,508,15,92,-2
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,65-69,female,68,1558662,30-69,40,508,14,68,0
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,65-69,male,74,1497538,30-69,40,508,14,72,2
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,65-69,people,142,3056200,30-69,40,508,15,140,2
2024,40,2024-W40,2024-09-30,2024-10-06,England and Wales,70-74,female,105,1558662,70+,40,508,14,108,-3
